4.919999999999999929e+00,4.129276317113916406e+01
4.929999999999999716e+00,4.139096608937851585e+01
4.940000000000000391e+00,4.148922231408857186e+01
4.950000000000000178e+00,4.158753196343771208e+01
4.959999999999999964e+00,4.168589515594339900e+01
4.969999999999999751e+00,4.178431201046868892e+01
4.980000000000000426e+00,4.188278264621879998e+01
4.990000000000000213e+00,4.198130718273769446e+01
5.000000000000000000e+00,4.207988573990465397e+01
5.009999999999999787e+00,4.217851843793092570e+01
5.020000000000000462e+00,4.227720539735636152e+01
5.030000000000000249e+00,4.237594673774111698e+01
5.040000000000000036e+00,4.247474257767270700e+01
5.049999999999999822e+00,4.257359303477296208e+01
5.060000000000000497e+00,4.267249822570499163e+01
5.070000000000000284e+00,4.277145826618009039e+01
5.080000000000000071e+00,4.287047327096455973e+01
5.089999999999999858e+00,4.296954335388654300e+01
5.100000000000000533e+00,4.306866862784276151e+01
5.110000000000000320e+00,4.316784920480524335e+01
5.120000000000000107e+00,4.326708519582799539e+01
5.129999999999999893e+00,4.336637671105361846e+01
5.139999999999999680e+00,4.346572385971990116e+01
5.150000000000000355e+00,4.356512675016633551e+01
5.160000000000000142e+00,4.366458548984063270e+01
5.169999999999999929e+00,4.376410018530516055e+01
5.179999999999999716e+00,4.386367094224333840e+01
5.190000000000000391e+00,4.396329786546601781e+01
5.200000000000000178e+00,4.406298105891778505e+01
5.209999999999999964e+00,4.416272062568324941e+01
5.219999999999999751e+00,4.426251666799325335e+01
5.230000000000000426e+00,4.436236928723108974e+01
5.240000000000000213e+00,4.446227858393861965e+01
5.250000000000000000e+00,4.456224465782239719e+01
5.259999999999999787e+00,4.466226760775972338e+01
5.270000000000000462e+00,4.476234753180466441e+01
5.280000000000000249e+00,4.486248452719404156e+01
5.290000000000000036e+00,4.496267869035334996e+01
5.299999999999999822e+00,4.506293011690267036e+01
5.310000000000000497e+00,4.516323890166251687e+01
5.320000000000000284e+00,4.526360513865966340e+01
5.330000000000000071e+00,4.536402892113288488e+01
5.339999999999999858e+00,4.546451034153873394e+01
5.350000000000000533e+00,4.556504949155719686e+01
5.360000000000000320e+00,4.566564646209737788e+01
5.370000000000000107e+00,4.576630134330308408e+01
5.379999999999999893e+00,4.586701422455841026e+01
5.389999999999999680e+00,4.596778519449328826e+01
5.400000000000000355e+00,4.606861434098896524e+01
5.410000000000000142e+00,4.616950175118346777e+01
5.419999999999999929e+00,4.627044751147700907e+01
5.429999999999999716e+00,4.637145170753738910e+01
5.440000000000000391e+00,4.647251442430531654e+01
5.450000000000000178e+00,4.657363574599971656e+01
5.459999999999999964e+00,4.667481575612301725e+01
5.469999999999999751e+00,4.677605453746635078e+01
5.480000000000000426e+00,4.687735217211475458e+01
5.490000000000000213e+00,4.697870874145232278e+01
5.500000000000000000e+00,4.708012432616733633e+01
5.509999999999999787e+00,4.718159900625732917e+01
5.520000000000000462e+00,4.728313286103414015e+01
5.530000000000000249e+00,4.738472596912890822e+01
5.540000000000000036e+00,4.748637840849706748e+01
5.549999999999999822e+00,4.758809025642324997e+01
5.560000000000000497e+00,4.768986158952622390e+01
5.570000000000000284e+00,4.779169248376372536e+01
5.580000000000000071e+00,4.789358301443731136e+01
5.589999999999999858e+00,4.799553325619714883e+01
5.600000000000000533e+00,4.809754328304676108e+01
5.610000000000000320e+00,4.819961316834776710e+01
5.620000000000000107e+00,4.830174298482457829e+01
5.629999999999999893e+00,4.840393280456903824e+01
5.639999999999999680e+00,4.850618269904506263e+01
5.650000000000000355e+00,4.860849273909322221e+01
5.660000000000000142e+00,4.871086299493529737e+01
5.669999999999999929e+00,4.881329353617879718e+01
5.679999999999999716e+00,4.891578443182145719e+01
5.690000000000000391e+00,4.901833575025570156e+01
5.700000000000000178e+00,4.912094755927304845e+01
5.709999999999999964e+00,4.922361992606852965e+01
5.719999999999999751e+00,4.932635291724502480e+01
5.730000000000000426e+00,4.942914659881760286e+01
5.740000000000000213e+00,4.953200103621781381e+01
5.750000000000000000e+00,4.963491629429795893e+01
5.759999999999999787e+00,4.973789243733531862e+01
5.770000000000000462e+00,4.984092952903635876e+01
5.780000000000000249e+00,4.994402763254089450e+01
5.790000000000000036e+00,5.004718681042623984e+01
5.799999999999999822e+00,5.015040712471130746e+01
5.810000000000000497e+00,5.025368863686070142e+01
5.820000000000000284e+00,5.035703140778876019e+01
